smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,final_score,parent_seed
OCCNc1cc2c(Nc3cccc(F)c3)ncnc2cn1,8.447938217315489,0.05093870535271071,0.6703858705355122,299.309,2.3117,82.96,3,6,0.0,8.732192447230535,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
OCCOc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.397314251640074,0.04044779388689483,0.727544283717289,361.19900000000007,2.902,80.16000000000001,2,6,0.0,8.720638599611824,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CN1CCON(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,8.469155555773924,0.03245867518995929,0.5518621847346737,485.3860000000002,3.6435000000000013,82.62,2,7,0.0,8.712627972951301,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
OCCNc1cc2c(Oc3cccc(Br)c3)ncnc2cn1,8.422386756124904,0.08610197308854864,0.7274102033496662,361.19900000000007,2.9838000000000013,80.16,2,6,0.0,8.699989884711188,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CN(C)C/C=C/OC(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,8.451386839625059,0.04243156737014108,0.5765113018237119,441.89400000000023,4.740300000000004,70.58999999999999,1,6,0.0,8.697210923166773,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1
OCCNc1cc2ncnc(Oc3cccc(Br)c3)c2cn1,8.379356872567993,0.06212136579289706,0.7274102033496662,361.199,2.9838000000000005,80.16,2,6,0.0,8.680940608449928,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/COCN1CCOCC1,8.538839238481271,0.05172626334562867,0.3545177046410208,497.95800000000037,3.852100000000002,89.47000000000001,1,7,0.0,8.664371827456154,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1
O=C(CCN1CCCCCO1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.410260961347124,0.020514044686708293,0.5347485743288358,470.3710000000001,4.882000000000003,79.38,2,6,0.0,8.657121203824834,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
CCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.274770773262746,0.02092353878703175,0.7500576112065792,344.21600000000007,3.9627000000000008,62.730000000000004,2,5,0.0,8.628876040079003,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12
CNc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,8.24489608551428,0.01859061548499597,0.7714383625489651,285.73800000000006,3.4635000000000007,62.730000000000004,2,5,0.0,8.612024651303768,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
OCC(O)CNc1cc2c(Nc3cccc(F)c3)ncnc2cn1,8.402668545521212,0.0677324851517829,0.545305619738572,329.33500000000004,1.6725999999999999,103.19,4,7,0.0,8.607588870238715,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
O=C(O)CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.341255632468997,0.02704557319821253,0.5798181205997396,403.2360000000001,3.7745000000000015,97.23,2,6,0.0,8.604119119570655,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
O=C(O)CCCOc1c(Br)cccc1Nc1ncnc2ccncc12,8.373052048297598,0.06387639196926156,0.5798181205997396,403.2360000000001,3.7745000000000015,97.23,2,6,0.0,8.599084716628207,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12
CN(OCCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.321921897700129,0.03929613490179812,0.6265265096325218,390.2410000000001,2.891000000000001,83.4,2,7,0.0,8.595889017614592,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1
CN1CCN(CCC(=O)Oc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,8.406998741910787,0.03510329259189144,0.4355272607269537,470.37100000000015,3.6788000000000016,70.59,1,7,0.0,8.589659079682372,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1
O=C(O)CCCNc1cc2ncnc(Oc3cccc(Br)c3)c2cn1,8.324772421644692,0.057779875385128715,0.5785155294323462,403.23600000000005,3.856300000000002,97.23,2,6,0.0,8.556250310975736,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1
O=C(CCN1CCCCC1)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.350677247537385,0.03865698709214362,0.42069215867772386,455.3560000000001,4.9173000000000044,67.35000000000001,1,6,0.0,8.522366339784103,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
OCC(O)CNc1cc2c(Oc3cccc(Br)c3)ncnc2cn1,8.320101612032888,0.09946945122067205,0.5931506391996018,391.225,2.3446999999999996,100.39,3,7,0.0,8.517207480412017,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1
