smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,final_score,parent_seed,parent_predicted_pIC50,parent_QED,parent_final_score,delta_predicted_pIC50,delta_QED,delta_final_score
OCOCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.675654302098598,0.0115438598247034,0.4500817764007963,376.21400000000006,2.8667000000000007,92.19,3,7,0.0,8.889151330474293,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-0.7764213092415808,-0.19898036572061684,-0.8666365606142588
CN(C)C/C=C/OC(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,8.451386839625059,0.042431567370141,0.5765113018237119,441.8940000000002,4.740300000000004,70.58999999999999,1,6,0.0,8.697210923166773,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.6214205553234822,9.58041020053087,-0.8630719668397795,-0.04490925349977026,-0.8831992773640973
OOCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.719647251352605,0.0207998435234863,0.3448569354371108,376.21400000000006,3.432400000000001,92.19,3,7,0.0,8.871275875547674,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-0.7324283599875745,-0.3042052066843023,-0.8845120155408779
NCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.54515267121245,0.0125517370375619,0.6492450710868106,359.23100000000005,2.9015000000000004,88.75,3,6,0.0,8.857223469718294,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.440956388733865,0.6490621421214131,9.7541731162893,-0.8958037175214137,0.0001829289653975108,-0.8969496465710058
CNc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,8.24489608551428,0.0185906154849959,0.7714383625489651,285.73800000000006,3.4635000000000007,62.73,2,5,0.0,8.612024651303768,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.150625171571486,0.7686164717854101,9.520731468576212,-0.9057290860572049,0.0028218907635549906,-0.908706817272444
CN1CCN(CCC(=N)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,8.604702934618079,0.0263202781392328,0.3725384292107828,468.4030000000002,4.162570000000001,80.17,3,6,0.0,8.764651871084236,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-0.8040552465439941,-0.20119490540712176,-0.9139384116690614
O=C(CCN1CCCCCO1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.410260961347124,0.0205140446867082,0.5347485743288358,470.3710000000001,4.882000000000003,79.38,2,6,0.0,8.657121203824834,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-0.9035989863381886,-0.017005436526202233,-0.9145927513220151
NCCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.44385089515634,0.0282569280736603,0.6492450710868106,359.23100000000005,2.9015000000000004,88.75,3,6,0.0,8.740216502626085,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.6490621421214131,9.661624190949633,-0.9254375773395598,0.0001829289653975108,-0.9214076883235478
CN(OCCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.321921897700129,0.0392961349017981,0.6265265096325218,390.2410000000001,2.891000000000001,83.4,2,7,0.0,8.595889017614592,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.187915453581798,0.7154897998540194,9.52460038627166,-0.8659935558816692,-0.08896329022149763,-0.9287113686570674
CCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.471346218027902,0.0218991775872208,0.7500576112065792,344.216,3.9627000000000026,62.73,2,5,0.0,8.82447584604397,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.440956388733865,0.6490621421214131,9.7541731162893,-0.9696101707059626,0.1009954690851661,-0.9296972702453292
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/COCN1CCOCC1,8.538839238481271,0.0517262633456286,0.3545177046410208,497.9580000000004,3.852100000000002,89.47000000000001,1,7,0.0,8.664371827456154,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-0.8433137881776265,-0.1294098220420129,-0.9318212822301142
CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.451090103517625,0.0179950048211729,0.7500576112065792,344.216,3.9627000000000017,62.73,2,5,0.0,8.808123904299741,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-1.0009855078225538,0.1009954690851661,-0.947663986788811
CN1CCON(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,8.469155555773924,0.0324586751899592,0.5518621847346737,485.3860000000002,3.643500000000001,82.62,2,7,0.0,8.712627972951301,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-0.9396026253881491,-0.0218711498832308,-0.9659623098019967
O=C(O)CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.341255632468997,0.0270455731982125,0.5798181205997396,403.2360000000001,3.7745000000000015,97.23,2,6,0.0,8.604119119570655,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.347422264803685,0.5170252665618643,9.583455041718128,-1.006166632334688,0.06279285403787527,-0.9793359221474738
OCC(O)CNc1cc2c(Nc3cccc(F)c3)ncnc2cn1,8.402668545521212,0.0677324851517829,0.545305619738572,329.33500000000004,1.6726,103.19,4,7,0.0,8.607588870238715,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.358579326730814,0.5122032504279255,9.58747202473561,-0.9559107812096013,0.03310236931064647,-0.9798831544968962
OOCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.629932544715507,0.0298310648296704,0.3448569354371108,376.21400000000006,3.432400000000001,92.19,3,7,0.0,8.772529947604392,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.440956388733865,0.6490621421214131,9.7541731162893,-0.8110238440183579,-0.3042052066843023,-0.9816431686849079
O=C(O)CCCOc1c(Br)cccc1Nc1ncnc2ccncc12,8.373052048297598,0.0638763919692615,0.5798181205997396,403.2360000000001,3.7745000000000015,97.23,2,6,0.0,8.599084716628207,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.35150962487041,0.5170252665618642,9.598318997691685,-0.9784575765728114,0.06279285403787538,-0.9992342810634778
OCCN(CO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.275778858725698,0.0388290698820186,0.5562043843863418,390.241,2.279399999999999,94.4,3,7,0.0,8.51505198103685,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.187915453581798,0.7154897998540194,9.52460038627166,-0.9121365948561007,-0.1592854154676776,-1.0095484052348098
OCCNc1cc2c(Nc3cccc(F)c3)ncnc2cn1,8.447938217315489,0.0509387053527107,0.6703858705355122,299.309,2.3117,82.96,3,6,0.0,8.732192447230535,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.440956388733865,0.6490621421214131,9.7541731162893,-0.9930181714183757,0.02132372841409913,-1.021980669058765
O=C(O)CCCNc1cc2ncnc(Oc3cccc(Br)c3)c2cn1,8.324772421644692,0.0577798753851287,0.5785155294323462,403.2360000000001,3.856300000000002,97.23,2,6,0.0,8.556250310975736,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.347422264803685,0.5170252665618643,9.583455041718128,-1.0226498431589928,0.06149026287048187,-1.0272047307423922
CCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.274770773262746,0.0209235387870317,0.7500576112065792,344.21600000000007,3.9627000000000008,62.73,2,5,0.0,8.628876040079003,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.6490621421214131,9.661624190949633,-1.094517699233153,0.1009954690851661,-1.0327481508706295
OCCOc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.397314251640074,0.0404477938868948,0.727544283717289,361.19900000000007,2.902,80.16000000000001,2,6,0.0,8.720638599611824,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.440956388733865,0.6490621421214131,9.7541731162893,-1.0436421370937907,0.07848214159587585,-1.0335345166774754
O=C(CCN1CCCCC1)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.350677247537385,0.0386569870921436,0.4206921586777238,455.3560000000001,4.9173000000000044,67.35000000000001,1,6,0.0,8.522366339784103,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-0.963182700147927,-0.13106185217731425,-1.0493476153627466
OCCNc1cc2c(Oc3cccc(Br)c3)ncnc2cn1,8.422386756124904,0.0861019730885486,0.7274102033496662,361.19900000000007,2.9838000000000013,80.16,2,6,0.0,8.699989884711188,OCCNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.440956388733865,0.6490621421214131,9.7541731162893,-1.0185696326089602,0.07834806122825311,-1.0541832315781114
OCC(O)CNc1cc2c(Oc3cccc(Br)c3)ncnc2cn1,8.320101612032888,0.099469451220672,0.5931506391996018,391.225,2.3447,100.39,3,7,0.0,8.517207480412017,OCC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.358579326730814,0.5122032504279255,9.58747202473561,-1.038477714697926,0.08094738877167629,-1.070264544323594
OCCNc1cc2ncnc(Oc3cccc(Br)c3)c2cn1,8.379356872567993,0.062121365792897,0.7274102033496662,361.199,2.9838000000000005,80.16,2,6,0.0,8.680940608449928,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-1.0727187387721866,0.07834806122825311,-1.0748472826386237
CNc1cc2ncnc(Nc3cccc(F)c3)c2cn1,8.081783144898694,0.021886142392526,0.7650635727958764,269.283,2.9492000000000003,62.73,2,5,0.0,8.442428788904106,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.150625171571486,0.7686164717854101,9.520731468576212,-1.068842026672792,-0.0035528989895337038,-1.078302679672106
CN1CCN(CCC(=O)Oc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,8.406998741910787,0.0351032925918914,0.4355272607269537,470.37100000000015,3.6788000000000016,70.59,1,7,0.0,8.589659079682372,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-1.0017594392512859,-0.13820607389095085,-1.088931203070926
CNc1cc2ncnc(Oc3cccc(Br)c3)c2cn1,8.065171183641587,0.0578666111707493,0.7942321553612344,331.17300000000006,3.6213000000000015,59.93000000000001,1,5,0.0,8.404420650151454,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.150625171571486,0.7686164717854101,9.520731468576212,-1.085453987929899,0.025615683575824222,-1.1163108184247577
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(F)c1,8.200953137336542,0.0691766249061761,0.6520229377098611,409.4400000000001,3.658500000000002,61.36000000000001,1,5,0.0,8.457787981285298,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.6214205553234822,9.58041020053087,-1.1135056691282958,0.030602382386378912,-1.1226222192455726
CN1CCN(OCCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,8.265642035246538,0.0340695752649459,0.5289529013526226,485.3860000000002,3.643500000000001,82.62,2,7,0.0,8.496048910657903,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-1.1431161459155348,-0.044780433265281916,-1.182541372095395
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(OCl)c1,8.15356124729944,0.0578076030502204,0.5817639933759341,441.8940000000001,4.052000000000002,70.59,1,6,0.0,8.386635640937186,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.6214205553234822,9.58041020053087,-1.1608975591653987,-0.039656561947548075,-1.1937745595936846
OCCNc1c(Br)cccc1Oc1ncnc2ccncc12,8.155931304261314,0.0961782783671598,0.7274102033496662,361.19900000000007,2.9838000000000005,80.16,2,6,0.0,8.423458127568987,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.6490621421214131,9.661624190949633,-1.2133571682345856,0.07834806122825311,-1.2381660633806462
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Oc3cccc(Br)c3)c2c1,8.088555976058469,0.0469979144258237,0.5668954365105789,455.35600000000017,4.999100000000005,67.35000000000001,1,5,0.0,8.325005779887935,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-1.2253039716268432,0.015141425655540885,-1.2467081752589149
C=CC(=O)C(C)c1cc2c(Nc3cccc(F)c3)ncnc2cn1,8.055868548513601,0.0408851255862054,0.7243258575397297,322.343,3.7661000000000016,67.77000000000001,1,5,0.0,8.37714635169726,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.331955814487577,0.6622425832625197,9.62464397069617,-1.2760872659739757,0.06208327427720994,-1.24749761899891
CN(CCO)c1cc2c(Nc3cccc(F)c3)ncnc2cn1,7.94280677003759,0.0536210452600389,0.7529485571366591,313.336,2.3359999999999994,74.17,2,6,0.0,8.26566000334588,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.187915453581798,0.7154897998540194,9.52460038627166,-1.245108683544208,0.0374587572826397,-1.258940382925779
C=CC(=O)NC1=NC=C2N=CN=C(Oc3cccc(C)c3)C21,7.978024003269672,0.0470900540761261,0.8468415391208262,294.314,1.98612,75.41000000000001,1,5,0.0,8.35435471875396,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.8182257163781242,9.623413495652406,-1.2478448393652943,0.028615822742701913,-1.2690587768984454
O=C(O)CCCNc1c(Br)cccc1Oc1ncnc2ccncc12,8.118503395379637,0.0888088268020087,0.5785155294323462,403.23600000000016,3.856300000000002,97.23,2,6,0.0,8.318952333293801,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.35150962487041,0.5170252665618642,9.598318997691685,-1.2330062294907727,0.06149026287048198,-1.2793666643978838
C=CC(=O)NC1=CC=C2N=CN=C(Oc3cccc(C)c3)C21,7.863392510703437,0.0428876065758064,0.8703387412996787,293.326,2.5140200000000004,63.05,1,4,0.0,8.25567427477747,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.8407986245812334,9.539862393436406,-1.285518052231141,0.029540116718445253,-1.2841881186589372
C=CC(=O)C(C)c1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,8.040837317134038,0.0560308932629186,0.7030953244795115,338.79800000000006,4.280400000000002,67.77000000000001,1,5,0.0,8.336354086110875,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.331955814487577,0.6622425832625197,9.62464397069617,-1.2911184973535388,0.040852741216991784,-1.2882898845852946
CN(CCO)c1cc2c(Nc3cccc(Cl)c3)ncnc2cn1,7.908162248766668,0.0501471231518531,0.7494910158547182,329.79100000000005,2.8503000000000007,74.17,2,6,0.0,8.232760633542172,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.187915453581798,0.7154897998540194,9.52460038627166,-1.2797532048151306,0.03400121600069883,-1.2918397527294871
OCCOc1c(Br)cccc1Nc1ncnc2ccncc12,8.023708467480981,0.0264160747800348,0.727544283717289,361.19900000000007,2.9019999999999992,80.16000000000001,2,6,0.0,8.36106453455959,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.6490621421214131,9.661624190949633,-1.3455800050149183,0.07848214159587585,-1.3005596563900426
CN1CCN(CCC(=O)Nc2ccc3ncnc(Oc4cccc(Br)c4)c3c2)CC1,8.130364935288906,0.0607882011775053,0.5919256703793867,470.3710000000002,3.760600000000002,70.59,1,6,0.0,8.365539569301093,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-1.2783932458731666,0.01819233576148216,-1.3130507134522045
C=CC(=O)Nc1nc2c(OCc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,8.0952109372685,0.0611658172713555,0.4417470457937803,497.9580000000004,4.256300000000003,89.47,1,7,0.0,8.254918642894035,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-1.2869420893903971,-0.04218048088925336,-1.3412744667922336
OCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.03386251207736,0.0241220072851819,0.727544283717289,361.19900000000007,2.902,80.16,2,6,0.0,8.373512646650822,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-1.41821309926282,0.07848214159587585,-1.3822752444377304
N=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.538485177933257,0.0390816602280582,0.3442001958312968,453.3880000000001,5.401070000000004,76.93,3,5,0.5,8.171503615620848,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-0.7753747697520552,-0.20755381502374126,-1.4002103395260015
O=C(O)CCCNc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,7.896341737120163,0.0336874216722272,0.5541186007136436,357.80100000000004,3.698500000000001,100.03,3,6,0.0,8.139713615804759,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.347422264803685,0.5170252665618643,9.583455041718128,-1.451080527683522,0.03709333415177929,-1.4437414259133696
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(OCl)c3)ncnc2cc1/C=C/CCN1CCOCC1,7.971688676339208,0.0523662330119402,0.4441067178871901,497.9580000000004,4.147300000000002,89.47,1,7,0.0,8.141375802270863,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-1.4104643503196899,-0.0398208087958436,-1.4548173074154054
O=C(O)CCCNc1cc2ncnc(Nc3cccc(F)c3)c2cn1,7.872940940827047,0.0395968995278689,0.567465460646474,341.34600000000006,3.1842000000000006,100.03,3,6,0.0,8.117076771622415,O=C(O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.347422264803685,0.5170252665618643,9.583455041718128,-1.4744813239766374,0.050440194084609646,-1.4663782700957135
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(Br)c(Cl)c1,7.877275600098147,0.0295523500661478,0.5251980875502507,486.80100000000016,4.796200000000004,61.36000000000001,1,5,0.0,8.110322293807124,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.6214205553234822,9.58041020053087,-1.437183206366691,-0.09622246777323151,-1.4700879067237462
COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.627470091885104,0.0157663485524464,0.795411943732026,331.17300000000006,3.539500000000002,59.93000000000001,1,5,0.0,8.00940971519867,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.150625171571486,0.7686164717854101,9.520731468576212,-1.523155079686382,0.0267954719466158,-1.5113217533775423
OCCNc1cc2ncnc(Nc3cccc(Cl)c3)c2cn1,7.932196012533252,0.0235249326638841,0.6713140375099609,315.764,2.8260000000000005,82.96,3,6,0.0,8.244328098624349,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-1.5198795988069271,0.02225189538854777,-1.511459792464203
C=CC(=N)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,7.949113796213548,0.0568747518729374,0.3581551115026937,480.9750000000003,4.718770000000005,87.02000000000001,2,6,0.0,8.071316600091958,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-1.4330392304453499,-0.12577241518034,-1.5248765095943106
OCCNc1cc2ncnc(Nc3cccc(F)c3)c2cn1,7.9130911832307635,0.0342957605048734,0.6703858705355122,299.309,2.3117,82.96,3,6,0.0,8.213988357993646,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.45207561134018,0.6490621421214131,9.755787891088552,-1.5389844281094156,0.02132372841409913,-1.5417995330949061
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Br)c1,7.727375336691294,0.03903189380784,0.5645204774161722,470.3460000000001,4.281900000000003,61.36000000000001,1,5,0.0,7.970603681591539,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.314458806464838,0.6214205553234822,9.58041020053087,-1.5870834697735443,-0.05690007790731,-1.6098065189393314
C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Br)c3)ncnc2cc1/C=C/CCN1CCOCC1,8.293553230332744,0.04183393905005,0.4393735798793898,526.4100000000002,4.377200000000004,80.24000000000001,1,6,0.5,7.971406081222389,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-1.0885997963261538,-0.044553946803643885,-1.6247870284638797
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(F)c3)c2c1,7.627620316172769,0.0482068929823019,0.6524334825539695,393.4660000000001,4.327000000000003,70.15,2,5,0.0,7.905630164467452,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-1.6862396315125432,0.10067947169893143,-1.666083790679398
CN1CCN(CCOC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,7.719862291800183,0.0329133947075836,0.5476759207924761,485.3860000000002,3.931800000000002,82.62,2,7,0.0,7.960786857488838,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-1.6888958893618895,-0.026057413825428477,-1.71780342526446
C=CC(=O)Nc1nc2c(Cc3ccc(Br)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,8.166877763067689,0.0365261558549221,0.4083378700113582,542.8650000000001,4.891500000000005,80.24000000000001,1,6,0.5,7.834520542218446,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-1.2152752635912094,-0.0755896566716755,-1.7616725674678229
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)OC21,7.511500852849485,0.0918523673868686,0.815812340509112,309.32900000000006,1.74572,87.44000000000001,2,6,0.0,7.827554655717172,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,9.225868842634966,0.8182257163781242,9.623413495652406,-1.7143679897854813,-0.0024133758690122464,-1.7958588399352333
C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)OC21,7.388990816639966,0.0750267331904326,0.8411920395255941,308.34100000000007,2.27362,75.08,2,5,0.0,7.73456010321233,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,9.148910562934578,0.8407986245812334,9.539862393436406,-1.759919746294612,0.0003934149443606261,-1.805302290224076
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(F)c4)c3c2)CC1,7.5461280254542,0.0600407653830206,0.6531006120409428,408.48100000000017,3.0885000000000007,73.39,2,6,0.0,7.81263756609165,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-1.8626301557078726,0.07936727742303828,-1.8659527166616483
O=C(O)CCCNc1c(F)cccc1Nc1ncnc2ccncc12,7.488946868152459,0.0408591289982515,0.567465460646474,341.3460000000001,3.1842000000000006,100.03,3,6,0.0,7.731820469477444,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.35150962487041,0.5170252665618642,9.598318997691685,-1.862562756717951,0.05044019408460976,-1.8664985282142403
OCCNc1c(F)cccc1Nc1ncnc2ccncc12,7.48156853656913,0.0366583637374436,0.6703858705355122,299.3090000000001,2.3117,82.96,3,6,0.0,7.780103108099442,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,9.3692884724959,0.6490621421214131,9.661624190949633,-1.8877199359267696,0.02132372841409913,-1.881521082850191
C=CC(=O)Oc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,7.545425901338271,0.0482839992450487,0.3508773582243778,482.9430000000003,4.235000000000003,77.44,0,7,0.0,7.672580581205411,C=CC(=O)Nc1nc2c(Cc3ccc(F)c(Cl)c3)ncnc2cc1/C=C/CCN1CCOCC1,9.382153026658898,0.4839275266830337,9.596193109686268,-1.8367271253206265,-0.13305016845865586,-1.9236125284808576
O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.294631166154986,0.0397345748233339,0.6090792397956031,409.9210000000001,4.841300000000004,70.15,2,5,0.0,7.559436211229453,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-2.0192287815303267,0.05732522894056502,-2.0122777439173962
CN1CCN(COCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,7.3958709619845395,0.0243651448033994,0.5316645879819211,485.3860000000002,3.2959000000000014,82.62,2,7,0.0,7.6373381111721,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,9.408758181162073,0.5737333346179045,9.678590282753298,-2.012887219177533,-0.04206874663598348,-2.041252171581198
O=C(COCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.237886472020814,0.0297357553607312,0.5283242367788611,470.3710000000001,4.534400000000003,79.38,2,6,0.0,7.472312835049514,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-2.0759734756644983,-0.023429774076176968,-2.099401120097336
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)OCCN1CCCCC1,7.722676554444656,0.0274914092003815,0.5176850376401678,470.3710000000003,5.170300000000005,79.38,2,6,0.5,7.454027664064359,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.313859947685312,0.5517540108550381,9.57171395514685,-1.591183393240656,-0.034068973214870235,-2.1176862910824905
