smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,ring_count,rotatable_bonds,fraction_csp3,lipinski_violations,penalty,SA_score,has_PAINS,PAINS_alert,structural_alert_count,structural_alerts,severe_alert_count,severe_alerts,covalent_warhead_count,covalent_warheads,max_train_similarity,top5_train_similarity,applicability_score,max_market_similarity,closest_market_name,novelty_score,market_novelty_score,potency_support,chemistry_support,safety_support,domain_support,agent_support_min,agent_support_mean,agent_support_max,agent_disagreement_score,multi_agent_balance,potency_vs_guardrails_gap,potency_reward,chemistry_reward,safety_reward,novelty_reward,naive_reward,applicability_penalty,market_copy_penalty,uncertainty_penalty,disagreement_penalty,reactivity_penalty,anti_hacking_penalty,reward_hacking_risk,reward_hacking_risk_level,reward_hacking_flags,verified_reward,audit_pass,audit_status,veto,veto_reasons,potency_percentile,qed_percentile,sa_percentile,novelty_percentile,applicability_percentile,balance_percentile,risk_percentile,uncertainty_percentile,naive_multi_objective_score,multi_objective_score,naive_score,naive_rank,audit_status_penalty,final_score,audit_priority,rank,audit_demote_positions,audit_promote_positions,selection_bucket
C=CC(=O)N1CCC(C2CCNc3c(C(N)=O)c(-c4cc(C)c(C)c(C)c4)nn32)CC1,5.887805508067871,0.20769462534249344,0.7405569485369381,421.54500000000024,3.3555600000000023,93.25,2,4,4,4,0.4583333333333333,0,0.0,3.0269666666666684,False,,0,,0,,1,acrylamide_like,1.0,0.8313247863247863,1.0,0.15625,Osimertinib,0.0,0.84375,0.0,0.7408845268235211,0.92,0.9609375,0.0,0.6554555067058803,0.9609375,0.9609375,0.0390625,-0.8739406756078404,5.57626357005413,0.3323452818702712,-0.0,0.30312500000000003,6.211733851924401,0.0,0.0,0.16154193801374017,0.826171875,0.1,1.3502138130137402,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.861520038910661,False,review,False,,0.28401413252339924,0.9357218124341412,0.6211491972974649,0.5000309923758756,0.5699807847269571,0.2104692245707556,0.24319717349532016,0.23702969069608876,0.5081293001921527,0.4518967334035828,6.821489012154984,6988,0.75,4.128796118994961,1,8147,1159,0,review
CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cc(OC)c(OC)c(OC)c3)nc21,6.83965495306573,0.12917886519395624,0.3551349481290723,501.3700000000003,5.554600000000004,87.50000000000001,1,7,4,7,0.20833333333333334,2,0.95,3.5091333333333354,False,,0,,0,,0,,1.0,0.8141798647772529,1.0,0.21649484536082475,Erlotinib,0.0,0.7835051546391752,0.24448853263066309,0.410357554804323,1.0,0.9458762886597938,0.24448853263066309,0.6501805940236949,1.0,0.7555114673693369,0.24448853263066306,-0.5409227485240425,6.645886655274795,-1.6004017185375947,-0.0,0.28505154639175256,5.330536483128953,0.0,0.0,0.04376829779093436,0.5693893342116711,0.0,0.7631576320026056,0.2,low,agents_strongly_disagree,4.567378851126348,False,review,False,,0.5092047356350338,0.4262691377921031,0.47839831401475236,0.5000309923758756,0.5699807847269571,0.512985805491849,0.6374511870079961,0.456579681398376,0.4861619041715738,0.5094154837909874,5.913930768134842,11266,0.75,4.128677431675533,1,8148,0,3118,review
C=CC(=O)N1CCCC(Nc2nc(Nc3ccc(OCCO)cc3)c3c(c2F)CNC3=O)C1,5.604364087189391,0.0683976633017607,0.45104992976494473,455.4900000000003,2.1677,115.82000000000002,4,7,4,8,0.34782608695652173,0,0.0,3.653266666666669,False,,0,,0,,1,acrylamide_like,1.0,0.8505033373454426,1.0,0.21782178217821782,Osimertinib,0.0,0.7821782178217822,0.0,0.5575672049604632,0.92,0.9455445544554455,0.0,0.6057779398539772,0.9455445544554455,0.9455445544554455,0.054455445544554504,-0.807703919805303,5.50176759223675,-0.0621574615394034,-0.0,0.28465346534653463,5.7242635960438815,0.0,0.0,0.0,0.8069306930693068,0.1,1.0569306930693068,0.2,low,agents_strongly_disagree,4.667332902974575,False,review,False,,0.1998388396454472,0.5949916320585136,0.4373644083555445,0.5000309923758756,0.5699807847269571,0.2580115291638257,0.6374511870079961,0.7299944213723424,0.37453666398066077,0.4259840079340482,6.173707592820675,10086,0.75,4.128513712495433,1,8149,0,1937,review
CC(Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,6.216834450873861,0.04325508696067147,0.328195193806446,472.6330000000001,6.993500000000007,41.05,1,5,5,6,0.2857142857142857,1,0.45,3.767553333333334,False,,0,,0,,0,,1.0,0.6844388168088994,0.9717069396525443,0.21568627450980393,Lazertinib,0.0,0.7843137254901961,0.1489300518459953,0.4356014591576479,1.0,0.9248586361119572,0.1489300518459953,0.6273475367789001,1.0,0.8510699481540047,0.14893005184599528,-0.6378899799105399,6.1519518204328545,-0.9083663776221255,-0.0,0.27822085256019485,5.521806295370924,0.0,0.0,0.0,0.6888374351925058,0.0,0.8388374351925059,0.2,low,agents_strongly_disagree,4.682968860178418,False,review,False,,0.35588545217876405,0.37875782557490856,0.4036137110270873,0.5000309923758756,0.12251286183598835,0.3990268393975082,0.6374511870079961,0.8565362920721502,0.39644827372466374,0.41266968325791864,5.997544223840521,10931,0.75,4.128172480087921,1,8150,0,2781,review
C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,6.216834450873861,0.04325508696067147,0.328195193806446,472.6330000000001,6.993500000000007,41.05,1,5,5,6,0.2857142857142857,1,0.45,3.767553333333334,False,,0,,0,,0,,1.0,0.6844388168088994,0.9717069396525443,0.21568627450980393,Lazertinib,0.0,0.7843137254901961,0.1489300518459953,0.4356014591576479,1.0,0.9248586361119572,0.1489300518459953,0.6273475367789001,1.0,0.8510699481540047,0.14893005184599528,-0.6378899799105399,6.1519518204328545,-0.9083663776221255,-0.0,0.27822085256019485,5.521806295370924,0.0,0.0,0.0,0.6888374351925058,0.0,0.8388374351925059,0.2,low,agents_strongly_disagree,4.682968860178418,False,review,False,,0.35588545217876405,0.37875782557490856,0.4036137110270873,0.5000309923758756,0.12251286183598835,0.3990268393975082,0.6374511870079961,0.8565362920721502,0.39644827372466374,0.41266968325791864,5.997544223840521,10932,0.75,4.128172480087921,1,8151,0,2781,review
CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,6.153870134927142,0.1786580854494471,0.41564330259205146,425.4960000000002,3.461100000000002,103.13,2,5,5,7,0.16666666666666666,0,0.0,3.203306666666668,False,,0,,0,,0,,1.0,0.8499950838691916,1.0,0.21739130434782608,Sunvozertinib,0.0,0.782608695652174,0.038406873917172485,0.5553997138615256,1.0,0.9456521739130435,0.038406873917172485,0.6348646904229354,1.0,0.9615931260828275,0.03840687391717246,-0.7952770886743505,5.885883006752971,-0.04818603074128208,-0.0,0.28478260869565214,6.122479584707341,0.0,0.0,0.11798712817417066,0.8269914076035345,0.0,1.2074785357777051,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.9150010489296365,False,review,False,,0.3409781193826319,0.5335027583214529,0.5713754416413562,0.5000309923758756,0.5699807847269571,0.20740097935907767,0.24319717349532016,0.30229963428996465,0.4458532201078535,0.40663236843736444,6.657503448836765,7791,0.75,4.1279598910544735,1,8152,361,0,review
COc1ccc(-c2sc3ncnc4c3c2NC(=O)N4c2ccc(F)c(Cl)c2)cc1OC,6.054644149264095,0.054033621836256734,0.41643464742254427,456.8860000000002,5.851600000000003,76.58000000000001,1,6,5,4,0.09523809523809523,1,0.45,3.1125733333333345,False,,0,,0,,0,,1.0,0.751583296139893,1.0,0.27472527472527475,Gefitinib,0.0,0.7252747252747253,0.10083750203064404,0.5093246971080404,1.0,0.9313186813186813,0.10083750203064404,0.6353702201143414,1.0,0.899162497969356,0.10083750203064401,-0.7127102907782632,5.9735937165097095,-0.7409275430536464,-0.0,0.2675824175824176,5.50024859103848,0.0,0.0,0.0,0.748953122461695,0.0,0.898953122461695,0.2,low,agents_strongly_disagree,4.601295468576786,False,review,False,,0.3175478832207277,0.5351143618669807,0.5983388086530713,0.5000309923758756,0.5699807847269571,0.341102088886134,0.6374511870079961,0.8054918490051447,0.43967643959585945,0.48049649786152604,6.027860318553512,10793,0.75,4.127891266010617,1,8153,0,2640,review
O=C(Nc1ccc(CN2CCCC2)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,7.814963342592993,0.34375959783640075,0.2734168205501983,506.5320000000001,6.632000000000004,82.18,3,5,5,6,0.2222222222222222,2,0.95,3.6435466666666674,False,,0,,0,,0,,1.0,0.7472023862231361,1.0,0.3170731707317073,Sunvozertinib,0.0,0.6829268292682926,0.3381091171627677,0.36024284104619875,1.0,0.9207317073170731,0.3381091171627677,0.6547709163815099,1.0,0.6618908828372323,0.3381091171627677,-0.4222157322916562,7.299323945838392,-1.7008929572275797,-0.0,0.25487804878048775,5.8533090373913,0.0,0.0,0.3656393967546011,0.45236360354654037,0.0,1.0805030003011415,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.772806037090159,False,review,False,,0.7870203929833262,0.2770718403272795,0.44071158495010226,0.5000309923758756,0.5699807847269571,0.6826380710345256,0.24319717349532016,0.07308002231451063,0.5756864811256431,0.5249767557180934,6.544132814742072,8341,0.75,4.12777814395187,1,8154,0,187,review
N#Cc1cnc2cc3[nH]cnc3cc2c1Nc1cccc(Br)c1,6.16538879077646,0.28085621583155673,0.5494959440757216,364.206,4.488880000000002,77.39,2,4,4,2,0.0,0,0.0,2.0947066666666667,False,,0,,0,,0,,1.0,0.7189659397206567,1.0,0.1827956989247312,Erlotinib,0.0,0.8172043010752688,0.0,0.6716571282160059,1.0,0.9543010752688172,0.0,0.6564895508712059,1.0,1.0,0.0,-0.8753194011616078,5.744104467029126,0.23528994407572157,-0.0,0.2951612903225806,6.274555701427428,0.0,0.0,0.2712843237473351,0.875,0.0,1.408784323747335,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.865771377680092,False,review,False,,0.34401537221843426,0.7467303043451311,0.8763404202566168,0.5000309923758756,0.5699807847269571,0.06799727267092295,0.24319717349532016,0.12812248186946013,0.5356102398809892,0.4473749457633422,6.917287989284615,6559,0.75,4.127621312596103,1,8155,1596,0,review
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)/C=C/n1cc(F)c(=O)[nH]c1=O,7.374592111702481,0.33256210793357455,0.23399389185433492,501.83300000000025,3.2399000000000004,128.2,2,8,4,6,0.045454545454545456,1,0.5,3.412220000000002,False,,0,,0,,0,,1.0,0.7340006169753005,1.0,0.5584415584415584,Osimertinib,0.0,0.4415584415584416,0.23585455237211805,0.3974574097506534,1.0,0.8603896103896104,0.23585455237211805,0.6234253931280954,1.0,0.764145447627882,0.23585455237211805,-0.5167611210079698,6.875748949802119,-1.0232936536002106,-0.0,0.1824675324675325,6.0349228286694405,0.0,0.0,0.3488431619003618,0.5801818095348524,0.0,1.1915249714352143,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.843397857234226,False,review,False,,0.664290584516209,0.20361990950226244,0.5070972540754974,0.5000309923758756,0.5699807847269571,0.5007128246451373,0.24319717349532016,0.08082811628339429,0.5157255315192464,0.4659734705262506,6.6537934664925364,7811,0.75,4.127566021865727,1,8156,345,0,review
Cc1cccc(Nc2ncnc3ccc(NC(=O)N(C)CCCl)cc23)c1,6.099803059874229,0.2607954226501782,0.6544160040538807,369.85600000000017,4.384320000000002,70.14999999999999,2,4,3,5,0.21052631578947367,0,0.0,2.232373333333334,False,,1,alkyl_halide,0,,0,,1.0,0.8236479128856624,1.0,0.3424657534246575,Afatinib,0.0,0.6575342465753424,0.0,0.7240682894091215,0.88,0.9143835616438356,0.0,0.6296129627632392,0.9143835616438356,0.9143835616438356,0.08561643835616439,-0.8394839503509856,5.708609925898961,0.34061263563282795,-0.2,0.2472602739726027,6.096482835504392,0.0,0.0,0.24119313397526726,0.7679794520547945,0.0,1.2716725860300617,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.82481024947433,False,review,False,,0.32814727577016056,0.8608442323188495,0.8266906341040104,0.5000309923758756,0.5699807847269571,0.32278559474369306,0.24319717349532016,0.1519246265418707,0.5438449141511188,0.4814355668505548,6.749096732485734,7341,0.75,4.127532929694997,1,8157,816,0,review
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,6.489880651311733,0.2104922849554054,0.24231243152884901,499.5060000000002,4.774300000000002,130.16000000000003,4,8,4,9,0.038461538461538464,0,0.0,3.696706666666668,False,,0,,0,,1,acrylamide_like,1.0,0.7396726033713173,1.0,0.3333333333333333,Sunvozertinib,0.0,0.6666666666666667,0.10012556335914946,0.4410908116998413,0.92,0.9166666666666667,0.10012556335914946,0.5944707604314143,0.92,0.8198744366408506,0.18012556335914942,-0.6591269294296866,6.174142223878625,-0.3083474146249973,-0.0,0.25,6.115794809253628,0.0,0.0,0.16573842743310807,0.6498430458010631,0.1,1.1780814732341711,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.937713336019456,False,review,False,,0.4196987541064898,0.21837228041901693,0.42589722928159673,0.5000309923758756,0.5699807847269571,0.4304221161594248,0.24319717349532016,0.23157503254199466,0.39642967829913844,0.3871970495258167,6.591510423212594,8120,0.75,4.127349795450437,1,8158,38,0,review
Cc1ccc2c(Nc3ccc(F)c(Cl)c3)ncnn12,5.789942698111877,0.21859185975973885,0.7778899026215155,276.702,3.5738200000000013,42.22,1,3,3,2,0.07692307692307693,0,0.0,1.8,False,,0,,0,,0,,1.0,0.6957082833133252,0.9921968787515003,0.390625,Sunvozertinib,0.0,0.609375,0.0,0.8086086772110643,1.0,0.8964914090636252,0.0,0.6762750215686724,1.0,1.0,0.0,-0.9017000287582299,5.462054908472268,0.5155822103138231,-0.0,0.23086171968787506,6.208498838473966,0.0,0.0,0.17788778963960827,0.875,0.0,1.3153877896396082,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.893111048834358,False,review,False,,0.2599020640922333,0.9675199900824397,0.9550300626045992,0.5000309923758756,0.13469286555507345,0.06799727267092295,0.24319717349532016,0.2163887683629827,0.5537206347238579,0.42401289282836424,6.8729636001425956,6760,0.75,4.126926520228395,1,8159,1399,0,review
O=C(/C=C/c1ccccc1)Nc1ccccc1Cl,4.919351994373124,0.09155170843202132,0.8278881090332683,257.72,3.991900000000002,29.1,1,1,2,3,0.0,0,0.0,1.7,False,,0,,0,,1,acrylamide_like,1.0,0.745945945945946,1.0,0.21428571428571427,Osimertinib,0.0,0.7857142857142857,0.0,0.8399538445836823,0.92,0.9464285714285714,0.0,0.6765956040030634,0.9464285714285714,0.9464285714285714,0.0535714285714286,-0.9021274720040845,4.782024431725092,0.5728881090332683,-0.0,0.2857142857142857,5.640626826472646,0.0,0.0,0.0,0.8080357142857142,0.1,1.0580357142857142,0.2,low,agents_strongly_disagree,4.582591112186932,False,review,False,,0.07487758011529164,0.984751751069237,0.9790491539081386,0.5000309923758756,0.5699807847269571,0.25646191037004895,0.6374511870079961,0.6153846153846154,0.47750883282712453,0.4952426703031055,6.213637425865196,9886,0.75,4.126882316550659,1,8160,0,1726,review
CON=Cc1c(N)ncnc1Nc1cccc(OCc2ccccc2)c1,6.456151800510573,0.32293255372056423,0.5015857845034888,349.3940000000001,3.3617000000000026,94.65,2,7,3,7,0.10526315789473684,0,0.0,2.3000000000000003,False,,1,aniline,0,,0,,1.0,0.7780687830687831,1.0,0.24675324675324675,Afatinib,0.0,0.7532467532467533,0.012985162523248217,0.6374106430153803,0.88,0.9383116883116883,0.012985162523248217,0.6171768734625792,0.9383116883116883,0.9253265257884401,0.0746734742115599,-0.805588947919108,5.971752969929726,0.16711210029296245,-0.2,0.2759740259740259,6.214839096196715,0.0,0.0,0.33439883058084635,0.7816581572355502,0.0,1.3785569878163966,0.35,medium,uncertain_prediction;agents_strongly_disagree,4.836282108380319,False,review,False,,0.4110828736130912,0.6785780697948305,0.8102336825141015,0.5000309923758756,0.5699807847269571,0.29263001301679786,0.24319717349532016,0.08814231699002045,0.5422441579371475,0.4711259530155582,6.865532085721292,6792,0.75,4.126633251998989,1,8161,1369,0,review
