smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,ring_count,rotatable_bonds,fraction_csp3,lipinski_violations,penalty,SA_score,has_PAINS,PAINS_alert,structural_alert_count,structural_alerts,severe_alert_count,severe_alerts,covalent_warhead_count,covalent_warheads,max_train_similarity,top5_train_similarity,applicability_score,max_market_similarity,closest_market_name,novelty_score,market_novelty_score,potency_support,chemistry_support,safety_support,domain_support,agent_support_min,agent_support_mean,agent_support_max,agent_disagreement_score,multi_agent_balance,potency_vs_guardrails_gap,potency_reward,chemistry_reward,safety_reward,novelty_reward,naive_reward,applicability_penalty,market_copy_penalty,uncertainty_penalty,disagreement_penalty,reactivity_penalty,anti_hacking_penalty,reward_hacking_risk,reward_hacking_risk_level,reward_hacking_flags,verified_reward,audit_pass,audit_status,veto,veto_reasons,potency_percentile,qed_percentile,sa_percentile,novelty_percentile,applicability_percentile,balance_percentile,risk_percentile,uncertainty_percentile,naive_multi_objective_score,multi_objective_score,naive_score,naive_rank,audit_status_penalty,final_score,audit_priority,rank,audit_demote_positions,audit_promote_positions,selection_bucket,parent_seed,closest_pose_reference,closest_pose_smiles,shape_similarity,protrude_similarity,usr_similarity,alignment_score_raw,alignment_score_norm,docking_rescore,docking_backend,structural_priority_score,structural_rank
COc1ccccc1-c1cc2c(N[C@H](CO)c3cccc(C)c3)ncnc2[nH]1,8.97862619607451,0.1398207396810321,0.4734806263536626,374.4440000000001,4.087420000000002,83.06,3,5,4,6,0.1818181818181818,0,0.0,2.9129600000000004,False,,0,,0,,0,,0.8392857142857143,0.7360232890970596,1.0,0.2247191011235955,Osimertinib,0.1607142857142857,0.7752808988764045,0.771782031241905,0.5983774214175914,1.0,0.9438202247191012,0.5983774214175914,0.8284949193446495,1.0,0.4016225785824086,0.5983774214175914,-0.0756171841369924,8.768895086552961,0.0547184445354807,-0.0,0.5549056982343499,9.378519229322793,0.0,0.0,0.0597311095215481,0.1270282232280107,0.0,0.1867593327495588,0.0,low,,9.191759896573236,True,pass,False,,0.8247096092925026,0.3954593453009504,0.5047518479408659,0.0839493136219641,0.8780359028511088,0.8173178458289335,0.8247096092925026,0.6209081309398099,0.542713833157339,0.6486536430834213,10.0297758291116,159,0.0,9.97014426827334,0,132,0,27,advance,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.4427911171232105,0.6350848827809216,0.8086484954259266,90.2330611901801,0.7777348750576174,0.6381572853988977,reference_ligand,10.448762232322514,133
[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3cccc(Cl)c3)ncnc2[nH]1,8.903491134834375,0.0533920264828763,0.4479100750875871,397.88030533400007,4.432400000000002,83.06,3,5,4,6,0.1428571428571428,0,0.0,3.069202035560001,False,,0,,0,,0,,0.8448275862068966,0.70437599984238,1.0,0.2333333333333333,Osimertinib,0.1551724137931034,0.7666666666666666,0.8134983651705804,0.5783043091612499,1.0,0.9416666666666668,0.5783043091612499,0.8333673352496243,1.0,0.4216956908387501,0.5783043091612499,-0.0264919601053917,8.823403095110061,0.0018154840393013,-0.0,0.5498275862068965,9.37504616535626,0.0,0.0,0.0,0.1521196135484376,0.0,0.1521196135484376,0.0,low,,9.222926551807822,True,pass,False,,0.7877507919746568,0.2946145723336853,0.2866948257655755,0.0654699049630411,0.8780359028511088,0.7106652587117213,0.8247096092925026,0.928194297782471,0.4695089757127772,0.6034846884899684,9.938456936211592,190,0.0,9.947108177995784,0,135,0,55,advance,[2H]C([2H])([2H])Oc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.4964220739842329,0.7254519673874513,0.7095356646984965,103.45143123605148,0.8216826624218944,0.6661659179171447,reference_ligand,10.446732616433643,134
CCOc1ccccc1-c1cc2c(N[C@H](CO)c3cccc(N)c3)ncnc2[nH]1,9.279443689438343,0.1049030765742687,0.358508341869817,389.45900000000006,3.751300000000001,109.07999999999998,4,6,4,7,0.1818181818181818,0,0.0,3.1130600000000004,False,,1,aniline,0,,0,,0.8421052631578947,0.7255001155276698,1.0,0.2023809523809523,Afatinib,0.1578947368421053,0.7976190476190477,0.8714287687575981,0.5274465111053225,0.88,0.949404761904762,0.5274465111053225,0.8070700104419206,0.949404761904762,0.4219582507994394,0.5780417492005606,0.0858116777542365,9.122089074576945,-0.0902688399483647,-0.2,0.5603383458646617,9.39215858049324,0.0,0.0,0.0073546148614031,0.1524478134992992,0.0,0.1598024283607024,0.0,low,,9.232356152132535,True,pass,False,,0.9535374868004224,0.0306230200633579,0.2465681098204857,0.0760295670538542,0.8780359028511088,0.706441393875396,0.8247096092925026,0.7486800422386484,0.4874076029567054,0.6012671594508976,9.977047704041286,179,0.0,9.953876743473614,0,134,0,45,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.5045554146003921,0.7056451612903225,0.6845072178759272,93.73880657321365,0.7903495047058035,0.6522122471198379,reference_ligand,10.443035928813494,135
CNc1cc2c(Nc3ccc(Cl)c(C(F)(F)F)c3)ncnc2cn1,8.26772535733326,0.1016630738548224,0.7264465867289771,353.735,4.482300000000001,62.73,2,5,3,3,0.1333333333333333,0,0.0,1.9249000000000005,False,,0,,0,,0,,0.660377358490566,0.6107944955114766,0.83780817365723,0.4029850746268656,Sunvozertinib,0.339622641509434,0.5970149253731343,0.6207671876349394,0.775511007316322,1.0,0.7776098615862062,0.6207671876349394,0.793472014134367,1.0,0.3792328123650605,0.6207671876349394,-0.2302731019992366,8.115230746551028,0.4510449200623104,-0.0,0.5413867097054932,9.107662376318832,0.0,0.0,0.0024946107822335,0.0990410154563257,0.0,0.1015356262385593,0.0,low,,9.006126750080272,True,pass,False,,0.5501583949313622,0.9324181626187962,0.9503695881731784,0.9181626187961984,0.3368532206969377,0.8912354804646251,0.8247096092925026,0.7634635691657867,0.7602428722280887,0.7352164730728618,10.019953822992536,166,0.0,9.888386517767708,0,145,0,21,advance,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.6294160057678443,0.7804398355086716,0.6417834951583082,122.66454372101329,0.8705433317593794,0.7223761010919862,reference_ligand,10.430168593586698,136
COc1ccc(Cl)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,8.944083935797796,0.1116442950592549,0.450228190287641,394.8620000000001,4.432400000000004,83.06,3,5,4,6,0.1428571428571428,0,0.0,3.049080000000001,False,,0,,0,,0,,0.8070175438596491,0.7309976698694414,1.0,0.2976190476190476,Osimertinib,0.1929824561403509,0.7023809523809523,0.7828699774079705,0.5803531969658948,1.0,0.925595238095238,0.5803531969658948,0.8222046031172758,1.0,0.4196468030341052,0.5803531969658948,-0.0524461676124071,8.776617493208914,0.0071519045733551,-0.0,0.5475563909774436,9.331325788759711,0.0,0.0,0.0174664425888823,0.1495585037926314,0.0,0.1670249463815138,0.0,low,,9.1643008423782,True,pass,False,,0.8067581837381204,0.3183738120380148,0.3062302006335797,0.2143611404435058,0.8780359028511088,0.7228088701161562,0.8247096092925026,0.7222808870116156,0.5155227032734953,0.6205121436114045,9.949953032687908,185,0.0,9.908915414711885,0,138,0,47,advance,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.5471924972946975,0.7380797924099902,0.7245246300493192,103.44622818191318,0.8216671985053872,0.6894550581713528,reference_ligand,10.426006708340399,137
COc1cccc([C@@H](CO)Nc2ncnc3[nH]c(-c4ccccc4OC)cc23)c1,8.9902932042669,0.100238257992403,0.4446694417376233,390.44300000000015,3.787600000000002,92.29,3,6,4,7,0.1818181818181818,0,0.0,3.1196200000000016,False,,0,,0,,0,,0.8545454545454545,0.7484028206772876,1.0,0.2272727272727272,Osimertinib,0.1454545454545455,0.7727272727272727,0.8024065204720429,0.5745828083403082,1.0,0.943181818181818,0.5745828083403082,0.8300427867485423,1.0,0.4254171916596918,0.5745828083403082,-0.0368483550353325,8.839935817278295,-0.0050917400805586,-0.0,0.5472727272727274,9.382116804470463,0.0,0.0,0.0003573869886044,0.1567714895746148,0.0,0.1571288765632192,0.0,low,,9.224987927907245,True,pass,False,,0.8321013727560718,0.2697993664202746,0.2180570221752903,0.0406546990496304,0.8780359028511088,0.6821541710665259,0.8247096092925026,0.7697993664202746,0.4692449841605069,0.5929514255543822,9.945210785463072,189,0.0,9.936529638572503,0,136,0,53,advance,COc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.4801460520310361,0.6850073254110369,0.6543730911272682,91.53926352778078,0.7825213060559644,0.6315575280325147,reference_ligand,10.410197784596889,138
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)c(N)c3)cc12)c1ccccc1,9.029381524203943,0.1387027908109097,0.4053755498687384,359.43300000000005,3.8725000000000014,99.85,4,5,4,5,0.1428571428571428,0,0.0,2.712886666666667,False,,1,aniline,0,,0,,0.7454545454545455,0.6825929243170623,0.9683507714855676,0.2,Afatinib,0.2545454545454545,0.8,0.785253427483349,0.5686147575560113,0.88,0.9262630786141756,0.5686147575560113,0.790032815913384,0.9262630786141756,0.3576483210581643,0.6423516789418356,-0.0063725179067133,8.82132733798758,0.0127282641544527,-0.2,0.5966331474168465,9.23068874955888,0.0,0.0,0.0580541862163645,0.0720604013227054,0.0,0.13011458753907,0.0,low,,9.100574162019807,True,pass,False,,0.8511087645195353,0.1182682154171066,0.5945089757127772,0.513727560718057,0.7016895459345301,0.938753959873284,0.8247096092925026,0.6261879619852164,0.5985744456177402,0.6617212249208025,9.948978084300167,186,0.0,9.894639631924772,0,142,0,44,advance,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(CO)cc3)cc12)c1ccccc1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.513242123760512,0.7193877551020409,0.8113991734119859,86.5439530223534,0.7636400010717886,0.6767021292869317,reference_ligand,10.402166228889971,139
CNc1cc2c(Nc3ccc(C)c(C(F)(F)F)c3)ncnc2cn1,8.158299152876836,0.0801005006152592,0.7542240902317288,333.317,4.1373200000000026,62.73,2,5,3,3,0.1875,0,0.0,1.9,False,,0,,0,,0,,0.6730769230769231,0.6165168244365962,0.8482124080665384,0.3478260869565217,Sunvozertinib,0.3269230769230768,0.6521739130434783,0.6085044377885276,0.7917463265505278,1.0,0.7992027843107734,0.6085044377885276,0.7998633871624572,1.0,0.3914955622114724,0.6085044377885276,-0.2551452658319061,8.038148401953947,0.4879740902317287,-0.0,0.5548206605450627,9.08094315273074,0.0,0.0,0.0,0.1143694527643405,0.0,0.1143694527643405,0.0,low,,8.9665736999664,True,pass,False,,0.5079197465681098,0.9609292502639916,0.9767687434002112,0.8695881731784583,0.3664202745512143,0.8489968321013728,0.8247096092925026,0.8416050686378036,0.741182682154171,0.7272439281942978,9.970362371315744,180,0.0,9.839266413799557,0,155,0,25,advance,CNc1cc2c(Nc3cccc(C(F)(F)F)c3)ncnc2cn1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.6387304373263127,0.7924151696606787,0.6947852397792382,122.91353074415397,0.8710794358062983,0.7387655939037674,reference_ligand,10.393340609227382,140
Cc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.492251772628316,0.2075391042715212,0.4139120085957857,374.444,3.5711200000000005,94.06,4,5,4,6,0.1818181818181818,0,0.0,2.91296,False,,0,,0,,0,,0.7796610169491526,0.7046145626971898,1.0,0.1975308641975308,Afatinib,0.2203389830508474,0.8024691358024691,0.8527855701670143,0.565614681650759,1.0,0.9506172839506172,0.565614681650759,0.8422543839420977,1.0,0.434385318349241,0.565614681650759,0.0140415816332222,9.180943116221034,-0.004850173222396,-0.0,0.5898932831136221,9.76598622611226,0.0,0.0,0.1613086564072818,0.1679816479365512,0.0,0.441790304343833,0.15,low,uncertain_prediction,9.324195921768426,True,pass,False,,0.993664202745512,0.1678986272439282,0.5121436114044351,0.3336853220696937,0.8780359028511088,0.6309398099260823,0.5047518479408659,0.3938753959873284,0.6242872228088702,0.6289334741288279,10.515130893482905,16,0.0,9.85391609072302,0,152,136,0,advance,OCc1ccc(-c2cc3c(N[C@H](CO)c4ccccc4)ncnc3[nH]2)cc1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.5167446441763113,0.7389084507042254,0.867660211099776,91.81048319614547,0.7835021624769699,0.6980498984417518,reference_ligand,10.377453514554334,141
CCOc1ccc(F)cc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,9.500323787220104,0.1680121694782116,0.4365765311989033,392.434,4.308200000000003,83.06,3,5,4,7,0.1818181818181818,0,0.0,3.132893333333334,False,,0,,0,,0,,0.8421052631578947,0.7201061440839893,1.0,0.2317073170731707,Afatinib,0.1578947368421053,0.7682926829268293,0.8824724281702779,0.5696211947234995,1.0,0.9420731707317074,0.5696211947234995,0.8485416984063712,1.0,0.4303788052765005,0.5696211947234995,0.0452409730185423,9.248305533002789,-0.0151756506192785,-0.0,0.5515404364569961,9.784670318840504,0.0,0.0,0.1020182542173174,0.1629735065956256,0.0,0.377491760812943,0.15,low,uncertain_prediction,9.407178558027562,True,pass,False,,0.996832101372756,0.2402323125659979,0.1964097148891235,0.0760295670538542,0.8780359028511088,0.6494192185850053,0.5047518479408659,0.5195353748680043,0.5412882787750792,0.5915258711721225,10.4342162533706,31,0.0,9.89200960343411,0,143,112,0,advance,CCOc1ccccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2[nH]1,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.45856160391654044,0.6872816212438855,0.7763805140246063,87.31670184750499,0.7666645973450804,0.6448951377607576,reference_ligand,10.375680956754678,142
COc1c(F)cc(F)c(C)c1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,9.150286691223313,0.1437338950920775,0.4337192158783446,486.5190000000004,4.505220000000004,97.5,3,6,4,8,0.36,0,0.0,3.510126666666669,False,,0,,0,,0,,0.7972972972972973,0.7548980559506875,1.0,0.1698113207547169,Gefitinib,0.2027027027027027,0.8301886792452831,0.8119579462413735,0.5535406969382177,1.0,0.9575471698113208,0.5535406969382177,0.8307614532477279,1.0,0.4464593030617823,0.5535406969382177,-0.0250713426751393,8.934685848585195,-0.0567997841216556,-0.0,0.5902728199898011,9.46815888445334,0.0,0.0,0.0656008426381163,0.1830741288272278,0.0,0.2486749714653441,0.0,low,,9.219483912987997,True,pass,False,,0.9070749736008448,0.2238648363252376,0.0438225976768743,0.2465681098204857,0.8780359028511088,0.5950369588173179,0.8247096092925026,0.5997888067581837,0.508843717001056,0.5945089757127772,10.078771344854609,140,0.0,9.932894683843328,0,137,0,3,advance,COc1c(F)cc(F)cc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,Afatinib,CN(C)CCOC1=CC2=C(NC3=CC=CC=C3F)N=CN=C2C=C1,0.36262982559278856,0.650439367311072,0.6641440657623279,93.38294780916314,0.7891023772490069,0.5871127198844077,reference_ligand,10.373229223756633,143
COc1c(Nc2c(-c3ccncc3OCC(C)(C)OC)[nH]c3c2C(=O)NCC3)cc(F)c(C)c1F,9.000372853616758,0.0883871951666429,0.4337192158783446,486.5190000000002,4.505220000000002,97.5,3,6,4,8,0.36,0,0.0,3.510126666666668,False,,0,,0,,0,,0.8243243243243243,0.7779262683736368,1.0,0.1809523809523809,Osimertinib,0.1756756756756756,0.819047619047619,0.8132221767875395,0.5535406969382177,1.0,0.9547619047619048,0.5535406969382177,0.8303811946219155,1.0,0.4464593030617823,0.5535406969382177,-0.0228786904458345,8.867792060866794,-0.0567997841216555,-0.0,0.5747683397683397,9.385760616513478,0.0,0.0,0.0,0.1830741288272278,0.0,0.1830741288272278,0.0,low,,9.20268648768625,True,pass,False,,0.8363252375923971,0.2259767687434002,0.0475184794086589,0.1425554382259767,0.8780359028511088,0.5950369588173179,0.8247096092925026,0.8078141499472017,0.4571805702217529,0.5739704329461458,9.934377300779582,192,0.0,9.891451007221626,0,144,0,48,advance,COc1c(F)cc(F)cc1Nc1c(-c2ccncc2OCC(C)(C)OC)[nH]c2c1C(=O)NCC2,Osimertinib,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,0.41888022119087587,0.6877431906614786,0.7101353605111983,107.01352784285942,0.831960935089592,0.6341740214237399,reference_ligand,10.36708152328943,144
Nc1cccc([C@@H](CO)Nc2ncnc3[nH]c(-c4ccccc4)cc23)c1,8.957065953007776,0.1009842469620347,0.4157069563283851,345.40600000000006,3.3526000000000007,99.85,4,5,4,5,0.1,0,0.0,2.65,False,,1,aniline,0,,0,,0.8333333333333334,0.7371892782270141,1.0,0.1923076923076923,Afatinib,0.1666666666666666,0.8076923076923077,0.7935775153785196,0.576715749057535,0.88,0.9519230769230768,0.576715749057535,0.8005540853397828,0.9519230769230768,0.3752073278655419,0.6247926721344581,-0.0093020932816842,8.805589582564723,0.0282069563283852,-0.2,0.5673076923076923,9.2011042312008,0.0,0.0,0.001476370443052,0.0940091598319273,0.0,0.0954855302749794,0.0,low,,9.10561870092582,True,pass,False,,0.8109820485744457,0.1715945089757127,0.6325237592397043,0.1019007391763463,0.8780359028511088,0.9002111932418163,0.8247096092925026,0.7655755015839493,0.514519535374868,0.6410506863780361,9.81852767365064,225,0.0,9.874879524579464,0,147,0,78,advance,OC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,Sunvozertinib,C=CC(=O)Nc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cn1,0.44887626574462836,0.6451899183528577,0.8658361356107912,91.84892115618331,0.78364081364711,0.6552221072151272,reference_ligand,10.36629610499081,145
